# name	interval	# bootstrap heuristics — updated by pkg-cadence workflow
perl-Getopt-Long	monthly
perl-Getopt-Std	monthly
perl-Git	monthly
perl-HTTP-Tiny	monthly
perl-IO	monthly
perl-IO-Socket-IP	monthly
perl-IO-Socket-SSL	monthly
perl-IPC-Open3	monthly
perl-MIME-Base64	monthly
perl-Mozilla-CA	monthly
perl-NDBM_File	monthly
perl-Net-SSLeay	monthly
perl-POSIX	monthly
perl-PathTools	monthly
perl-Pod-Escapes	monthly
perl-Pod-Perldoc	monthly
perl-Pod-Simple	monthly
perl-Pod-Usage	monthly
perl-Scalar-List-Utils	monthly
perl-SelectSaver	monthly
perl-Socket	monthly
perl-Storable	monthly
perl-Symbol	monthly
perl-Term-ANSIColor	monthly
perl-Term-Cap	monthly
perl-TermReadKey	monthly
perl-Text-ParseWords	monthly
perl-Text-Tabs+Wrap	monthly
perl-Time-Local	monthly
perl-URI	monthly
perl-base	monthly
perl-constant	monthly
perl-if	monthly
perl-interpreter	monthly
perl-lib	monthly
perl-libnet	monthly
perl-libs	monthly
perl-locale	monthly
perl-mro	monthly
perl-overload	monthly
perl-overloading	monthly
perl-parent	monthly
perl-podlators	monthly
perl-vars	monthly
pigz	monthly
pinentry	monthly
pinentry-gnome3	monthly
pipewire	monthly
pipewire-alsa	monthly
pipewire-gstreamer	monthly
pipewire-jack-audio-connection-kit	monthly
pipewire-jack-audio-connection-kit-libs	monthly
pipewire-libs	monthly
pipewire-plugin-libcamera	monthly
pipewire-pulseaudio	monthly
pipewire-utils	monthly
pixman	monthly
pkcs11-helper	monthly
pkcs11-provider	monthly
pkgconf	monthly
pkgconf-m4	monthly
pkgconf-pkg-config	monthly
plocate	monthly
plymouth	monthly
plymouth-core-libs	monthly
plymouth-graphics-libs	monthly
plymouth-plugin-label	monthly
plymouth-plugin-two-step	monthly
plymouth-scripts	monthly
plymouth-system-theme	monthly
plymouth-theme-spinner	monthly
pnm2ppa	monthly
podman	monthly
podman-sequoia	monthly
policycoreutils	monthly
policycoreutils-python-utils	monthly
polkit	monthly
polkit-libs	monthly
polkit-pkla-compat	monthly
poppler	monthly
poppler-cpp	monthly
poppler-data	monthly
poppler-glib	monthly
